,UF,Tem Celular,Tem Rádio,Tem Televisão em Cores,RM domiciliar per capita,Regiao
146049,52,Sim,Sim,Sim,1388.0,CO
146052,52,Sim,Sim,Sim,633.0,CO
146053,52,Sim,Sim,Sim,112.0,CO
146055,52,Sim,Sim,Sim,484.0,CO
146056,52,Sim,Sim,Sim,717.0,CO
146057,52,Sim,Não,Sim,1000.0,CO
146058,52,Sim,Sim,Sim,437.0,CO
146059,52,Não,Não,Sim,788.0,CO
146060,52,Sim,Não,Sim,600.0,CO
146061,52,Sim,Não,Sim,233.0,CO
146062,52,Sim,Sim,Sim,729.0,CO
146063,52,Sim,Não,Sim,317.0,CO
146064,52,Sim,Sim,Sim,788.0,CO
146066,52,Sim,Não,Sim,400.0,CO
146068,52,Sim,Não,Sim,1250.0,CO
146069,52,Sim,Não,Sim,1800.0,CO
146071,52,Sim,Sim,Sim,1500.0,CO
146072,52,Sim,Sim,Sim,657.0,CO
146073,52,Sim,Sim,Sim,325.0,CO
146074,52,Sim,Sim,Sim,1144.0,CO
146075,52,Sim,Sim,Sim,729.0,CO
146076,52,Sim,Não,Sim,250.0,CO
146077,52,Sim,Sim,Sim,500.0,CO
146078,52,Sim,Não,Sim,562.0,CO
146080,52,Sim,Sim,Sim,262.0,CO
146081,52,Sim,Não,Sim,616.0,CO
146083,52,Sim,Sim,Sim,250.0,CO
146085,52,Sim,Sim,Sim,675.0,CO
146086,52,Sim,Sim,Sim,1300.0,CO
146087,52,Sim,Sim,Sim,896.0,CO
146088,52,Sim,Sim,Sim,466.0,CO
146089,52,Sim,Sim,Sim,1000.0,CO
146090,52,Sim,Sim,Sim,1166.0,CO
146092,52,Sim,Sim,Sim,1200.0,CO
146093,52,Sim,Não,Sim,1350.0,CO
146094,52,Não,Sim,Sim,788.0,CO
146095,52,Sim,Sim,Sim,1007.0,CO
146096,52,Sim,Sim,Sim,1333.0,CO
146098,52,Sim,Sim,Sim,1000.0,CO
146099,52,Sim,Sim,Sim,469.0,CO
146100,52,Sim,Não,Sim,615.0,CO
146101,52,Sim,Não,Sim,1850.0,CO
146102,52,Sim,Sim,Sim,977.0,CO
146103,52,Sim,Sim,Sim,297.0,CO
146104,52,Sim,Sim,Sim,394.0,CO
146106,52,Sim,Não,Sim,493.0,CO
146107,52,Sim,Não,Sim,166.0,CO
146109,52,Sim,Não,Sim,396.0,CO
146110,52,Sim,Sim,Sim,844.0,CO
146111,52,Sim,Sim,Sim,511.0,CO
146112,52,Sim,Sim,Sim,750.0,CO
146113,52,Não,Não,Não,2200.0,CO
146114,52,Sim,Não,Sim,106.0,CO
146116,52,Sim,Sim,Sim,875.0,CO
146117,52,Sim,Sim,Sim,157.0,CO
146118,52,Sim,Não,Sim,252.0,CO
146119,52,Sim,Sim,Sim,1000.0,CO
146120,52,Sim,Não,Sim,1150.0,CO
146122,52,Sim,Sim,Sim,1500.0,CO
146123,52,Sim,Sim,Sim,500.0,CO
146124,52,Sim,Não,Sim,2000.0,CO
146125,52,Sim,Sim,Sim,262.0,CO
146126,52,Sim,Sim,Sim,350.0,CO
146127,52,Sim,Sim,Sim,766.0,CO
146129,52,Sim,Sim,Sim,1150.0,CO
146130,52,Sim,Sim,Sim,766.0,CO
146131,52,Sim,Sim,Sim,1100.0,CO
146132,52,Sim,Não,Sim,788.0,CO
146133,52,Sim,Sim,Sim,1500.0,CO
146134,52,Sim,Não,Sim,1200.0,CO
146135,52,Sim,Sim,Sim,1500.0,CO
146136,52,Não,Não,Sim,758.0,CO
146138,52,Sim,Sim,Sim,240.0,CO
146139,52,Sim,Sim,Sim,1400.0,CO
146140,52,Sim,Sim,Sim,161.0,CO
146142,52,Sim,Sim,Sim,325.0,CO
146143,52,Sim,Não,Sim,1125.0,CO
146144,52,Sim,Sim,Sim,2000.0,CO
146145,52,Sim,Não,Sim,600.0,CO
146146,52,Sim,Não,Sim,429.0,CO
146147,52,Sim,Sim,Sim,1200.0,CO
146148,52,Sim,Sim,Sim,933.0,CO
146149,52,Sim,Sim,Não,1300.0,CO
146150,52,Sim,Sim,Sim,1088.0,CO
146151,52,Sim,Não,Sim,337.0,CO
146152,52,Sim,Sim,Sim,490.0,CO
146153,52,Sim,Sim,Sim,500.0,CO
146154,52,Sim,Sim,Sim,250.0,CO
146155,52,Sim,Sim,Sim,375.0,CO
146157,52,Sim,Sim,Sim,300.0,CO
146158,52,Sim,Não,Sim,788.0,CO
146159,52,Sim,Sim,Sim,1100.0,CO
146160,52,Sim,Sim,Sim,423.0,CO
146161,52,Sim,Sim,Sim,2200.0,CO
146162,52,Sim,Sim,Sim,788.0,CO
146165,52,Sim,Sim,Sim,1700.0,CO
146166,52,Sim,Sim,Sim,1333.0,CO
146167,52,Sim,Sim,Sim,759.0,CO
146168,52,Sim,Sim,Sim,1262.0,CO
146169,52,Sim,Sim,Sim,1462.0,CO
146170,52,Sim,Não,Sim,1125.0,CO
146172,52,Sim,Não,Sim,12000.0,CO
146173,52,Sim,Sim,Sim,894.0,CO
146174,52,Sim,Sim,Sim,1450.0,CO
146175,52,Sim,Não,Sim,7000.0,CO
146178,52,Sim,Não,Sim,745.0,CO
146179,52,Sim,Sim,Sim,1333.0,CO
146180,52,Sim,Não,Sim,525.0,CO
146181,52,Sim,Não,Sim,252.0,CO
146182,52,Sim,Sim,Sim,536.0,CO
146183,52,Sim,Sim,Sim,1194.0,CO
146184,52,Sim,Sim,Sim,1517.0,CO
146185,52,Sim,Não,Sim,2147.0,CO
146186,52,Sim,Sim,Sim,1192.0,CO
146187,52,Sim,Não,Sim,833.0,CO
146189,52,Sim,Não,Sim,3500.0,CO
146191,52,Sim,Não,Sim,3380.0,CO
146192,52,Sim,Sim,Sim,1720.0,CO
146193,52,Sim,Sim,Sim,394.0,CO
146194,52,Sim,Sim,Sim,1700.0,CO
146195,52,Sim,Não,Sim,0.0,CO
146196,52,Sim,Não,Sim,0.0,CO
146197,52,Sim,Sim,Sim,625.0,CO
146198,52,Sim,Não,Sim,1166.0,CO
146199,52,Não,Não,Sim,788.0,CO
146200,52,Sim,Sim,Sim,1672.0,CO
146201,52,Sim,Sim,Sim,525.0,CO
146202,52,Não,Sim,Sim,394.0,CO
146203,52,Sim,Não,Sim,2825.0,CO
146204,52,Sim,Sim,Sim,1333.0,CO
146205,52,Sim,Não,Sim,1644.0,CO
146207,52,Sim,Sim,Sim,4500.0,CO
146208,52,Sim,Sim,Sim,1050.0,CO
146209,52,Sim,Sim,Sim,532.0,CO
146210,52,Sim,Sim,Sim,1000.0,CO
146211,52,Não,Sim,Sim,788.0,CO
146213,52,Sim,Sim,Sim,1250.0,CO
146214,52,Sim,Sim,Sim,3858.0,CO
146215,52,Sim,Não,Sim,825.0,CO
146216,52,Sim,Sim,Sim,2100.0,CO
146217,52,Sim,Não,Sim,1825.0,CO
146218,52,Sim,Sim,Sim,537.0,CO
146219,52,Sim,Sim,Sim,397.0,CO
146220,52,Sim,Sim,Sim,298.0,CO
146222,52,Sim,Sim,Sim,1500.0,CO
146223,52,Sim,Sim,Sim,1688.0,CO
146224,52,Sim,Não,Sim,1576.0,CO
146225,52,Sim,Sim,Sim,850.0,CO
146226,52,Sim,Sim,Sim,1550.0,CO
146227,52,Sim,Sim,Sim,0.0,CO
146228,52,Sim,Sim,Sim,1188.0,CO
146229,52,Sim,Sim,Sim,525.0,CO
146230,52,Sim,Não,Não,1182.0,CO
146231,52,Sim,Sim,Sim,1576.0,CO
146233,52,Sim,Sim,Sim,516.0,CO
146234,52,Sim,Sim,Sim,1000.0,CO
146235,52,Sim,Sim,Sim,1050.0,CO
146237,52,Sim,Não,Sim,1733.0,CO
146238,52,Sim,Sim,Sim,394.0,CO
146239,52,Sim,Não,Sim,2596.0,CO
146240,52,Sim,Não,Sim,1775.0,CO
146242,52,Sim,Sim,Sim,2129.0,CO
146243,52,Sim,Não,Sim,2072.0,CO
146244,52,Sim,Sim,Sim,1576.0,CO
146245,52,Sim,Sim,Sim,2000.0,CO
146246,52,Sim,Sim,Sim,805.0,CO
146247,52,Sim,Não,Sim,166.0,CO
146248,52,Sim,Sim,Sim,2596.0,CO
146249,52,Sim,Não,Sim,266.0,CO
146250,52,Sim,Não,Sim,1050.0,CO
146251,52,Sim,Sim,Sim,714.0,CO
146252,52,Sim,Não,Sim,946.0,CO
146253,52,Sim,Sim,Sim,1394.0,CO
146254,52,Sim,Não,Sim,1529.0,CO
146255,52,Sim,Sim,Sim,1744.0,CO
146256,52,Sim,Não,Sim,750.0,CO
146257,52,Sim,Sim,Sim,788.0,CO
146258,52,Sim,Sim,Sim,4733.0,CO
146259,52,Sim,Não,Sim,672.0,CO
146260,52,Sim,Não,Sim,788.0,CO
146261,52,Sim,Sim,Sim,584.0,CO
146263,52,Sim,Não,Sim,1247.0,CO
146264,52,Sim,Não,Sim,366.0,CO
146265,52,Sim,Sim,Sim,300.0,CO
146268,52,Sim,Sim,Sim,1079.0,CO
146269,52,Sim,Sim,Não,1576.0,CO
146270,52,Sim,Sim,Sim,168.0,CO
146272,52,Sim,Não,Sim,2697.0,CO
146273,52,Não,Sim,Sim,788.0,CO
146274,52,Sim,Sim,Sim,1722.0,CO
146276,52,Sim,Não,Sim,629.0,CO
146277,52,Sim,Não,Sim,2044.0,CO
146278,52,Sim,Sim,Sim,1012.0,CO
146279,52,Sim,Não,Sim,1000.0,CO
146280,52,Sim,Sim,Sim,291.0,CO
146281,52,Sim,Sim,Sim,3500.0,CO
146283,52,Sim,Sim,Sim,1200.0,CO
146284,52,Sim,Não,Sim,1250.0,CO
146285,52,Sim,Sim,Sim,900.0,CO
146286,52,Sim,Sim,Sim,550.0,CO
146287,52,Sim,Sim,Sim,1275.0,CO
146288,52,Sim,Sim,Não,472.0,CO
146290,52,Sim,Sim,Sim,600.0,CO
146292,52,Não,Sim,Não,788.0,CO
146294,52,Sim,Sim,Sim,520.0,CO
146295,52,Sim,Sim,Sim,1576.0,CO
146297,52,Sim,Sim,Sim,456.0,CO
146298,52,Sim,Sim,Sim,650.0,CO
146299,52,Sim,Não,Sim,480.0,CO
146300,52,Sim,Não,Sim,0.0,CO
146304,52,Sim,Sim,Sim,1759.0,CO
146305,52,Sim,Sim,Sim,250.0,CO
146306,52,Sim,Sim,Sim,1576.0,CO
146307,52,Sim,Sim,Sim,262.0,CO
146308,52,Sim,Sim,Sim,1383.0,CO
146309,52,Sim,Sim,Sim,500.0,CO
146310,52,Sim,Sim,Sim,550.0,CO
146311,52,Sim,Não,Sim,4000.0,CO
146312,52,Sim,Sim,Sim,525.0,CO
146313,52,Sim,Sim,Sim,788.0,CO
146316,52,Sim,Sim,Sim,800.0,CO
146318,52,Sim,Não,Sim,1000.0,CO
146322,52,Sim,Sim,Sim,375.0,CO
146324,52,Sim,Sim,Sim,1709.0,CO
146325,52,Sim,Sim,Sim,256.0,CO
146326,52,Sim,Sim,Sim,259.0,CO
146327,52,Sim,Não,Sim,788.0,CO
146328,52,Sim,Sim,Sim,1250.0,CO
146330,52,Sim,Sim,Sim,915.0,CO
146331,52,Sim,Não,Sim,650.0,CO
146332,52,Sim,Sim,Sim,625.0,CO
146333,52,Sim,Sim,Sim,400.0,CO
146334,52,Sim,Sim,Sim,866.0,CO
146335,52,Sim,Sim,Sim,879.0,CO
146337,52,Sim,Sim,Sim,375.0,CO
146338,52,Sim,Não,Sim,260.0,CO
146339,52,Sim,Sim,Sim,394.0,CO
146340,52,Sim,Não,Sim,330.0,CO
146341,52,Sim,Sim,Sim,516.0,CO
146342,52,Sim,Sim,Sim,697.0,CO
146343,52,Sim,Sim,Sim,430.0,CO
146344,52,Sim,Não,Sim,558.0,CO
146346,52,Sim,Sim,Sim,233.0,CO
146347,52,Sim,Sim,Sim,224.0,CO
146348,52,Sim,Não,Sim,788.0,CO
146350,52,Sim,Sim,Sim,1038.0,CO
146351,52,Sim,Sim,Sim,360.0,CO
146353,52,Sim,Sim,Sim,312.0,CO
146354,52,Sim,Sim,Sim,494.0,CO
146355,52,Sim,Não,Sim,3800.0,CO
146356,52,Não,Sim,Sim,788.0,CO
146357,52,Sim,Não,Sim,1894.0,CO
146358,52,Sim,Não,Sim,495.0,CO
146359,52,Sim,Sim,Não,967.0,CO
146362,52,Sim,Não,Sim,912.0,CO
146363,52,Sim,Sim,Sim,708.0,CO
146364,52,Sim,Não,Sim,475.0,CO
146365,52,Sim,Não,Sim,1900.0,CO
146366,52,Sim,Não,Sim,1500.0,CO
146367,52,Sim,Não,Sim,1600.0,CO
146368,52,Sim,Não,Sim,0.0,CO
146369,52,Sim,Não,Sim,675.0,CO
146370,52,Sim,Sim,Sim,1266.0,CO
146372,52,Sim,Sim,Sim,977.0,CO
146374,52,Sim,Sim,Sim,833.0,CO
146375,52,Sim,Sim,Sim,819.0,CO
146376,52,Sim,Sim,Sim,288.0,CO
146377,52,Sim,Não,Sim,500.0,CO
146379,52,Sim,Sim,Sim,272.0,CO
146380,52,Sim,Não,Sim,1125.0,CO
146381,52,Sim,Não,Sim,1200.0,CO
146382,52,Sim,Não,Sim,500.0,CO
146383,52,Sim,Sim,Sim,729.0,CO
146384,52,Sim,Não,Não,394.0,CO
146385,52,Sim,Sim,Não,788.0,CO
146386,52,Sim,Sim,Sim,1800.0,CO
146387,52,Sim,Sim,Sim,1675.0,CO
146388,52,Sim,Não,Sim,916.0,CO
146389,52,Sim,Não,Sim,1200.0,CO
146390,52,Sim,Sim,Sim,2000.0,CO
146392,52,Sim,Sim,Sim,400.0,CO
146393,52,Não,Não,Sim,1100.0,CO
146394,52,Sim,Sim,Sim,394.0,CO
146395,52,Sim,Sim,Sim,591.0,CO
146396,52,Sim,Sim,Sim,672.0,CO
146397,52,Sim,Sim,Sim,652.0,CO
146398,52,Sim,Sim,Sim,1733.0,CO
146399,52,Sim,Sim,Sim,1123.0,CO
146400,52,Sim,Sim,Sim,788.0,CO
146401,52,Sim,Sim,Sim,197.0,CO
146402,52,Sim,Sim,Sim,396.0,CO
146403,52,Sim,Sim,Sim,342.0,CO
146404,52,Sim,Sim,Sim,1596.0,CO
146405,52,Sim,Sim,Sim,396.0,CO
146407,52,Sim,Sim,Sim,792.0,CO
146408,52,Sim,Sim,Sim,2875.0,CO
146409,52,Sim,Sim,Sim,1500.0,CO
146410,52,Sim,Não,Sim,694.0,CO
146411,52,Sim,Sim,Sim,1250.0,CO
146413,52,Sim,Sim,Sim,1375.0,CO
146414,52,Sim,Sim,Sim,1429.0,CO
146416,52,Sim,Sim,Sim,1966.0,CO
146418,52,Sim,Sim,Sim,947.0,CO
146419,52,Sim,Sim,Sim,10800.0,CO
146420,52,Sim,Não,Sim,788.0,CO
146422,52,Sim,Sim,Sim,3910.0,CO
146423,52,Sim,Sim,Sim,1187.0,CO
146424,52,Sim,Sim,Sim,3057.0,CO
146425,52,Sim,Sim,Sim,2333.0,CO
146427,52,Sim,Sim,Sim,800.0,CO
146429,52,Sim,Sim,Sim,11166.0,CO
146430,52,Sim,Sim,Sim,4000.0,CO
146431,52,Sim,Sim,Sim,1525.0,CO
146432,52,Sim,Sim,Sim,400.0,CO
146433,52,Sim,Sim,Sim,380.0,CO
146435,52,Sim,Sim,Sim,880.0,CO
146436,52,Sim,Sim,Sim,767.0,CO
146437,52,Não,Não,Sim,788.0,CO
146438,52,Sim,Sim,Sim,462.0,CO
146439,52,Sim,Não,Sim,250.0,CO
146440,52,Sim,Sim,Sim,997.0,CO
146441,52,Sim,Sim,Sim,800.0,CO
146442,52,Sim,Sim,Sim,1166.0,CO
146443,52,Sim,Sim,Sim,762.0,CO
146445,52,Sim,Sim,Sim,533.0,CO
146446,52,Sim,Sim,Sim,700.0,CO
146449,52,Sim,Sim,Sim,2333.0,CO
146451,52,Sim,Sim,Sim,3466.0,CO
146452,52,Sim,Sim,Sim,262.0,CO
146453,52,Sim,Sim,Sim,4266.0,CO
146454,52,Sim,Sim,Sim,2050.0,CO
146455,52,Sim,Sim,Sim,3333.0,CO
146456,52,Sim,Sim,Sim,2250.0,CO
146458,52,Sim,Sim,Sim,1250.0,CO
146460,52,Sim,Sim,Sim,3666.0,CO
146462,52,Sim,Sim,Sim,1200.0,CO
146463,52,Sim,Sim,Sim,6950.0,CO
146464,52,Sim,Sim,Sim,571.0,CO
146465,52,Sim,Sim,Sim,600.0,CO
146466,52,Sim,Não,Sim,550.0,CO
146467,52,Sim,Sim,Sim,1144.0,CO
146469,52,Sim,Sim,Sim,501.0,CO
146470,52,Sim,Sim,Sim,1116.0,CO
146472,52,Sim,Sim,Sim,315.0,CO
146474,52,Sim,Não,Sim,487.0,CO
146475,52,Sim,Não,Sim,1450.0,CO
146477,52,Sim,Sim,Sim,649.0,CO
146478,52,Sim,Sim,Não,1000.0,CO
146479,52,Sim,Não,Sim,1269.0,CO
146480,52,Sim,Sim,Sim,859.0,CO
146481,52,Sim,Sim,Sim,994.0,CO
146483,52,Sim,Não,Sim,694.0,CO
146484,52,Sim,Não,Sim,1500.0,CO
146485,52,Sim,Sim,Sim,1292.0,CO
146486,52,Sim,Não,Sim,274.0,CO
146487,52,Sim,Não,Sim,788.0,CO
146488,52,Sim,Não,Sim,803.0,CO
146489,52,Sim,Não,Sim,1780.0,CO
146490,52,Sim,Não,Sim,826.0,CO
146491,52,Sim,Não,Sim,1775.0,CO
146492,52,Sim,Não,Sim,980.0,CO
146493,52,Sim,Sim,Sim,1838.0,CO
146494,52,Sim,Não,Sim,233.0,CO
146495,52,Sim,Não,Sim,1117.0,CO
146496,52,Sim,Sim,Sim,1050.0,CO
146497,52,Sim,Não,Sim,788.0,CO
146498,52,Sim,Sim,Sim,4100.0,CO
146500,52,Sim,Sim,Sim,1225.0,CO
146502,52,Sim,Sim,Sim,820.0,CO
146503,52,Sim,Sim,Sim,1144.0,CO
146504,52,Sim,Não,Não,833.0,CO
146505,52,Sim,Sim,Sim,1000.0,CO
146506,52,Sim,Sim,Sim,2000.0,CO
146508,52,Sim,Sim,Sim,1288.0,CO
146509,52,Sim,Sim,Sim,607.0,CO
146510,52,Sim,Sim,Sim,500.0,CO
146511,52,Sim,Sim,Sim,661.0,CO
146512,52,Sim,Sim,Sim,788.0,CO
146513,52,Sim,Sim,Sim,859.0,CO
146514,52,Sim,Sim,Sim,650.0,CO
146515,52,Sim,Sim,Sim,2750.0,CO
146516,52,Sim,Não,Sim,403.0,CO
146517,52,Sim,Não,Sim,1875.0,CO
146518,52,Sim,Não,Sim,2200.0,CO
146519,52,Sim,Sim,Sim,1000.0,CO
146520,52,Sim,Não,Sim,1619.0,CO
146523,52,Sim,Sim,Sim,21.0,CO
146525,52,Sim,Sim,Sim,1725.0,CO
146526,52,Sim,Não,Sim,740.0,CO
146527,52,Sim,Sim,Sim,1343.0,CO
146528,52,Sim,Sim,Sim,2440.0,CO
146530,52,Sim,Não,Sim,2800.0,CO
146531,52,Sim,Não,Sim,1906.0,CO
146532,52,Sim,Não,Sim,558.0,CO
146533,52,Sim,Não,Sim,2450.0,CO
146534,52,Sim,Não,Sim,2000.0,CO
146535,52,Sim,Sim,Sim,3900.0,CO
146536,52,Sim,Não,Sim,4000.0,CO
146537,52,Sim,Sim,Sim,894.0,CO
146538,52,Sim,Não,Sim,472.0,CO
146539,52,Sim,Sim,Sim,1592.0,CO
146540,52,Sim,Não,Sim,866.0,CO
146542,52,Sim,Não,Sim,1166.0,CO
146544,52,Sim,Sim,Sim,950.0,CO
146545,52,Sim,Sim,Sim,333.0,CO
146546,52,Sim,Sim,Sim,744.0,CO
146547,52,Sim,Sim,Sim,499.0,CO
146548,52,Sim,Sim,Sim,800.0,CO
146550,52,Sim,Sim,Sim,2072.0,CO
146551,52,Sim,Sim,Sim,1250.0,CO
146552,52,Sim,Sim,Sim,6750.0,CO
146553,52,Sim,Sim,Sim,833.0,CO
146554,52,Sim,Não,Sim,475.0,CO
146555,52,Não,Sim,Sim,262.0,CO
146556,52,Sim,Não,Sim,525.0,CO
146557,52,Sim,Não,Sim,366.0,CO
146560,52,Sim,Sim,Sim,394.0,CO
146562,52,Sim,Sim,Sim,990.0,CO
146563,52,Sim,Sim,Sim,0.0,CO
146565,52,Sim,Não,Sim,819.0,CO
146567,52,Sim,Sim,Sim,2482.0,CO
146569,52,Sim,Não,Sim,937.0,CO
146570,52,Sim,Não,Sim,836.0,CO
146571,52,Sim,Sim,Sim,1600.0,CO
146575,52,Sim,Sim,Sim,1116.0,CO
146576,52,Sim,Não,Sim,1233.0,CO
146577,52,Sim,Sim,Sim,2525.0,CO
146578,52,Sim,Não,Sim,181.0,CO
146580,52,Sim,Sim,Sim,460.0,CO
146581,52,Sim,Sim,Sim,202.0,CO
146582,52,Sim,Sim,Sim,1212.0,CO
146583,52,Sim,Não,Sim,3894.0,CO
146584,52,Sim,Sim,Sim,744.0,CO
146585,52,Não,Não,Sim,850.0,CO
146586,52,Sim,Sim,Sim,1134.0,CO
146588,52,Sim,Não,Sim,1266.0,CO
146589,52,Sim,Não,Sim,450.0,CO
146590,52,Sim,Sim,Sim,800.0,CO
146591,52,Sim,Sim,Sim,425.0,CO
146592,52,Sim,Não,Sim,1250.0,CO
146593,52,Sim,Sim,Sim,1800.0,CO
146595,52,Sim,Não,Sim,906.0,CO
146596,52,Sim,Sim,Sim,788.0,CO
146597,52,Sim,Sim,Sim,838.0,CO
146598,52,Sim,Sim,Sim,3188.0,CO
146599,52,Sim,Sim,Sim,1000.0,CO
146600,52,Sim,Sim,Sim,6440.0,CO
146601,52,Sim,Não,Sim,733.0,CO
146603,52,Sim,Sim,Sim,2144.0,CO
146605,52,Sim,Não,Sim,2133.0,CO
146606,52,Sim,Sim,Sim,750.0,CO
146607,52,Sim,Sim,Sim,1096.0,CO
146608,52,Sim,Sim,Sim,1576.0,CO
146609,52,Sim,Sim,Sim,2550.0,CO
146611,52,Sim,Sim,Sim,900.0,CO
146612,52,Sim,Não,Sim,625.0,CO
146613,52,Sim,Sim,Sim,38.0,CO
146614,52,Sim,Sim,Sim,282.0,CO
146616,52,Sim,Sim,Sim,1500.0,CO
146617,52,Sim,Sim,Sim,1125.0,CO
146618,52,Sim,Sim,Sim,2494.0,CO
146619,52,Sim,Sim,Sim,788.0,CO
146620,52,Sim,Sim,Sim,788.0,CO
146622,52,Sim,Sim,Sim,427.0,CO
146623,52,Sim,Sim,Sim,788.0,CO
146624,52,Sim,Sim,Sim,591.0,CO
146625,52,Sim,Sim,Sim,3394.0,CO
146626,52,Sim,Não,Não,262.0,CO
146627,52,Sim,Sim,Sim,994.0,CO
146628,52,Sim,Não,Sim,519.0,CO
146630,52,Sim,Não,Sim,575.0,CO
146631,52,Sim,Sim,Sim,967.0,CO
146632,52,Sim,Não,Sim,326.0,CO
146633,52,Sim,Não,Sim,500.0,CO
146634,52,Sim,Não,Sim,394.0,CO
146635,52,Sim,Sim,Sim,653.0,CO
146637,52,Sim,Sim,Sim,262.0,CO
146638,52,Sim,Não,Sim,375.0,CO
146639,52,Não,Sim,Sim,370.0,CO
146640,52,Sim,Sim,Sim,1200.0,CO
146641,52,Sim,Sim,Sim,1576.0,CO
146642,52,Sim,Sim,Sim,1079.0,CO
146645,52,Sim,Sim,Sim,490.0,CO
146647,52,Sim,Sim,Sim,1000.0,CO
146648,52,Sim,Sim,Sim,906.0,CO
146649,52,Sim,Sim,Sim,497.0,CO
146651,52,Sim,Sim,Sim,0.0,CO
146652,52,Sim,Sim,Sim,66.0,CO
146653,52,Sim,Sim,Sim,70.0,CO
146654,52,Sim,Sim,Sim,394.0,CO
146656,52,Sim,Sim,Sim,1475.0,CO
146657,52,Sim,Sim,Sim,0.0,CO
146660,52,Sim,Não,Sim,497.0,CO
146661,52,Sim,Sim,Sim,770.0,CO
146665,52,Sim,Sim,Sim,391.0,CO
146668,52,Sim,Sim,Sim,38.0,CO
146671,52,Sim,Sim,Sim,825.0,CO
146672,52,Sim,Não,Não,3000.0,CO
146673,52,Sim,Sim,Sim,788.0,CO
146674,52,Sim,Sim,Sim,131.0,CO
146675,52,Sim,Sim,Sim,231.0,CO
146676,52,Sim,Sim,Sim,1045.0,CO
146677,52,Sim,Sim,Sim,606.0,CO
146678,52,Sim,Sim,Sim,657.0,CO
146679,52,Sim,Sim,Sim,515.0,CO
146680,52,Sim,Sim,Sim,1094.0,CO
146681,52,Sim,Sim,Sim,1729.0,CO
146682,52,Sim,Sim,Sim,1525.0,CO
146683,52,Sim,Não,Sim,1600.0,CO
146684,52,Sim,Sim,Sim,4550.0,CO
146685,52,Sim,Sim,Sim,712.0,CO
146686,52,Sim,Sim,Sim,1094.0,CO
146687,52,Sim,Não,Sim,833.0,CO
146689,52,Sim,Sim,Sim,2500.0,CO
146691,52,Sim,Sim,Sim,1633.0,CO
146692,52,Sim,Sim,Sim,666.0,CO
146693,52,Sim,Não,Sim,900.0,CO
146695,52,Sim,Não,Sim,375.0,CO
146696,52,Sim,Sim,Sim,8400.0,CO
146698,52,Sim,Sim,Sim,1550.0,CO
146699,52,Sim,Sim,Sim,770.0,CO
146700,52,Sim,Sim,Sim,788.0,CO
146701,52,Sim,Sim,Sim,253.0,CO
146702,52,Sim,Não,Sim,5240.0,CO
146703,52,Sim,Não,Sim,317.0,CO
146704,52,Sim,Não,Sim,629.0,CO
146705,52,Sim,Sim,Sim,644.0,CO
146707,52,Sim,Sim,Sim,1500.0,CO
146708,52,Sim,Sim,Sim,497.0,CO
146709,52,Sim,Não,Sim,850.0,CO
146710,52,Sim,Não,Sim,450.0,CO
146711,52,Sim,Sim,Sim,757.0,CO
146712,52,Sim,Não,Sim,725.0,CO
146713,52,Sim,Sim,Sim,701.0,CO
146714,52,Sim,Sim,Sim,2779.0,CO
146716,52,Sim,Sim,Sim,883.0,CO
146717,52,Sim,Não,Sim,550.0,CO
146718,52,Sim,Sim,Sim,447.0,CO
146719,52,Sim,Sim,Sim,1000.0,CO
146720,52,Sim,Sim,Sim,700.0,CO
146721,52,Sim,Sim,Sim,788.0,CO
146722,52,Sim,Não,Sim,256.0,CO
146723,52,Sim,Sim,Sim,557.0,CO
146724,52,Sim,Sim,Sim,1610.0,CO
146725,52,Sim,Não,Não,625.0,CO
146728,52,Sim,Sim,Sim,788.0,CO
146730,52,Sim,Sim,Sim,627.0,CO
146731,52,Sim,Sim,Sim,2000.0,CO
146732,52,Sim,Não,Sim,1394.0,CO
146733,52,Sim,Não,Sim,366.0,CO
146734,52,Sim,Não,Sim,797.0,CO
146736,52,Sim,Não,Sim,697.0,CO
146737,52,Sim,Não,Sim,1005.0,CO
146738,52,Sim,Sim,Sim,725.0,CO
146739,52,Sim,Sim,Sim,436.0,CO
146740,52,Sim,Sim,Sim,3500.0,CO
146741,52,Sim,Não,Sim,595.0,CO
146742,52,Sim,Não,Sim,841.0,CO
146744,52,Sim,Não,Sim,800.0,CO
146745,52,Sim,Não,Sim,788.0,CO
146746,52,Sim,Sim,Sim,661.0,CO
146748,52,Sim,Não,Sim,433.0,CO
146749,52,Sim,Sim,Sim,316.0,CO
146750,52,Sim,Sim,Sim,304.0,CO
146751,52,Sim,Sim,Sim,484.0,CO
146752,52,Sim,Sim,Sim,662.0,CO
146754,52,Sim,Não,Sim,480.0,CO
146755,52,Sim,Sim,Sim,1300.0,CO
146756,52,Sim,Sim,Sim,550.0,CO
146757,52,Sim,Sim,Sim,988.0,CO
146758,52,Sim,Sim,Sim,1039.0,CO
146759,52,Sim,Sim,Sim,266.0,CO
146760,52,Sim,Sim,Sim,1557.0,CO
146762,52,Sim,Não,Sim,1500.0,CO
146763,52,Sim,Sim,Sim,1000.0,CO
146764,52,Sim,Não,Sim,544.0,CO
146767,52,Sim,Não,Sim,862.0,CO
146768,52,Sim,Não,Sim,1096.0,CO
146769,52,Sim,Não,Sim,700.0,CO
146770,52,Sim,Sim,Sim,1522.0,CO
